"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type"
"3286","FDF28",0.663590354272105,5,0.116900052711795,6,0.401173239033173,2,"1987",2,3,2
"3287","FDE39",0.198571003274784,3,0.111558340573564,5,0.363123533664339,2,"1987",2,3,2
"3288","FDT37",0.571300982435249,3,0.109424497789184,4,0.942084003982977,4,"2009",3,3,3
"3289","FDZ45",0.568323905924382,3,0.207807540816262,14,0.711933244216499,3,"2007",1,2,2
"3290","FDO40",0.746948496576362,3,0.100797857799092,6,0.50703329604976,7,"2004",4,2,2
"3291","FDM57",0.484705767714001,5,0.233229843493446,14,0.227626445875164,6,"1985",3,3,4
"3292","DRG36",0.571300982435249,3,0.296374167318103,15,0.59599980221519,3,"2007",1,2,2
"3293","FDY36",0.461149151533194,3,0.0486695961090634,1,0.169003710170231,1,"1998",1,3,1
"3294","DRL60",0.484705767714001,1,0.0832052689114938,15,0.510140734122654,6,"1985",3,3,4
"3295","FDS25",0.484705767714001,5,0.757443430220771,4,0.33603298232213,5,"1985",4,1,1
"3296","DRF49",0.484705767714001,3,0.218558716874506,15,0.341271722228285,6,"1985",3,3,4
"3297","FDP16",0.836260791902352,3,0.121662588618316,6,0.91045036965299,8,"2002",1,2,2
"3298","FDS60",0.970229234891337,3,0.100417898440583,1,0.636304424923614,10,"1999",3,1,2
"3299","FDU15",0.484705767714001,5,0.0817991977406679,11,0.0254187581841991,6,"1985",3,3,4
"3300","FDK43",0.312295325989878,1,0.0829347252662468,11,0.404572239196857,9,"1997",4,1,2
"3301","FDN25",0.198868710925871,5,0.189025014719798,3,0.11367852466172,9,"1997",4,1,2
"3302","FDE53",0.37749330157785,3,0.0831855771111882,6,0.310905786228721,10,"1999",3,1,2
"3303","FDB22",0.206311402203037,3,0.344051634106575,14,0.527325847064601,2,"1987",2,3,2
"3304","FDE39",0.198571003274784,3,0.112282796746709,5,0.37335378246399,3,"2007",1,2,2
"3305","FDX35",0.0285799345043168,5,0.24686723556802,2,0.831265686381493,7,"2004",4,2,2
"3306","NCG54",0.449240845489729,3,0.246975109431549,10,0.587048334515495,10,"1999",3,1,2
"3307","FDH27",0.150044656147663,3,0.1802509040639,5,0.485181484613706,7,"2004",4,2,2
"3308","NCK42",0.173861268234594,3,0.0405055666568908,10,0.781885980467045,2,"1987",2,3,2
"3309","FDS25",0.138731765406371,5,0.433282114980308,4,0.327507774989088,10,"1999",3,1,2
"3310","FDI10",0.235486752009527,5,0.24324676537152,14,0.598692062690965,4,"2009",3,3,3
"3311","FDU35",0.112235784459661,3,0.244719630461568,2,0.29190309908337,7,"2004",4,2,2
"3312","FDI04",0.541530217326585,5,0.22656494619462,6,0.712079025261894,3,"2007",1,2,2
"3313","DRK23",0.228639476034534,3,0.222357093047186,8,0.936979962352685,7,"2004",4,2,2
"3314","FDB53",0.484705767714001,3,0.754434719032415,6,0.495098005783501,5,"1985",4,1,1
"3315","FDY02",0.261387317654064,5,0.271236374540267,5,0.979550585170231,10,"1999",3,1,2
"3316","FDM60",0.371836856207205,5,0.14872883063876,1,0.0354810603993889,7,"2004",4,2,2
"3317","NCJ31",0.871985710032748,1,0.944653230501947,12,0.885042694238324,1,"1998",1,3,1
"3318","DRP35",0.851146174456684,3,0.282357118693184,8,0.403428156372763,3,"2007",1,2,2
"3319","NCQ30",0.188746650788925,3,0.0901957715033695,10,0.385558469281973,4,"2009",3,3,3
"3320","DRL11",0.353974397142007,3,0.24834149110372,8,0.539238971791794,1,"1998",1,3,1
"3321","FDU01",0.934504316760941,5,0.0370330954955447,4,0.651336070493234,2,"1987",2,3,2
"3322","FDR39",0.940458469782673,3,0.258880701447078,11,0.634016259275426,7,"2004",4,2,2
"3323","FDO08",0.389699315272402,5,0.16615943260795,7,0.570176949203405,9,"1997",4,1,2
"3324","FDC02",1,3,0.213084408749061,4,0.976723626418594,8,"2002",1,2,2
"3325","NCZ29",0.621911283119976,3,0.220487484374674,9,0.406849322075513,7,"2004",4,2,2
"3326","FDF29",0.627865436141709,5,0.103096116146953,6,0.421746269369271,1,"1998",1,3,1
"3327","FDZ23",0.785650491217624,5,0.209755289444514,1,0.662127277935399,3,"2007",1,2,2
"3328","NCU53",0.0553736231021138,3,0.13263604749818,9,0.565196523079441,4,"2009",3,3,3
"3329","NCW30",0.0389997022923489,3,0.0339909425443292,10,0.963801117143169,2,"1987",2,3,2
"3330","NCM26",0.484705767714001,3,0.0711634008625923,12,0.52235650371017,6,"1985",3,3,4
"3331","FDV50",0.484705767714001,3,0.37689621600876,5,0.386119427924487,6,"1985",3,3,4
"3332","FDW15",0.64275081869604,5,0.170559117817234,11,0.48799736059581,10,"1999",3,1,2
"3333","FDI35",0.484705767714001,3,0.12696689158876,16,0.642260987287211,6,"1985",3,3,4
"3334","FDO11",0.20512057159869,5,0.0940438329339999,2,0.925066837625491,3,"2007",1,2,2
"3335","FDN48",0.523667758261387,3,0.200689911323402,1,0.258272861195984,9,"1997",4,1,2
"3336","NCA17",0.955343852337005,3,0.140554941381978,9,0.502770692383239,10,"1999",3,1,2
"3337","NCN54",0.940458469782673,3,0.0658413836145466,10,0.201377332496726,2,"1987",2,3,2
"3338","FDP22",0.601071747543912,5,0.30605154545794,14,0.0757746003382802,2,"1987",2,3,2
"3339","NCB54",0.250372134563858,3,0.154627586203807,9,0.401723114906155,7,"2004",4,2,2
"3340","FDD08",0.222983030663888,3,0.109462249933564,7,0.0245551546813619,8,"2002",1,2,2
"3341","DRM48",0.633819589163441,3,0.583881743895082,15,0.0170282491270188,1,"1998",1,3,1
"3342","FDG41",0.484705767714001,5,0.235422081905313,6,0.33390168048887,6,"1985",3,3,4
"3343","FDE44",0.484705767714001,1,0.527003917611522,7,0.071523079441292,6,"1985",3,3,4
"3344","FDE26",0.282524560881215,3,0.274965073936407,4,0.477789277335225,7,"2004",4,2,2
"3345","NCS38",0.240845489729086,3,0,10,0.345814805216063,2,"1987",2,3,2
"3346","NCJ54",0.317951771360524,3,0,10,0.846016852629856,4,"2009",3,3,3
"3347","FDI40",0.484705767714001,5,0.679509411841644,6,0.284937152171541,5,"1985",4,1,1
"3348","FDN45",0.880916939565347,3,0.366409836420403,14,0.820205082387604,4,"2009",3,3,3
"3349","FDU43",0.880916939565347,5,0.179347030963633,7,0.886052078786556,9,"1997",4,1,2
"3350","FDI04",0.541530217326585,5,0.377090294412808,6,0.705685119762113,1,"1998",1,3,1
"3351","NCC07",0.895802322119678,3,0.07430762797403,10,0.311197348319511,4,"2009",3,3,3
"3352","NCC07",0.484705767714001,3,0.129575228586561,10,0.309492306852903,5,"1985",4,1,1
"3353","NCD18",0.681452813337303,3,0.224994175191425,10,0.849864278699258,8,"2002",1,2,2
"3354","FDU55",0.693361119380768,3,0.110940522312257,7,0.966067117252292,7,"2004",4,2,2
"3355","FDX59",0.335814230425722,3,0.159596906097752,2,0.0139208110541248,7,"2004",4,2,2
"3356","FDR52",0.481988687109259,5,0.235333909111728,6,0.676878444183763,10,"1999",3,1,2
"3357","NCP17",0.880916939565347,3,0.0855627973226629,9,0.133533732540375,2,"1987",2,3,2
"3358","FDQ32",0.791604644239357,4,0.144306691277143,7,0.384694865779136,8,"2002",1,2,2
"3359","NCT17",0.371836856207205,3,0.129561534241833,9,0.665100017732431,10,"1999",3,1,2
"3360","FDO10",0.541530217326585,5,0,14,0.109842181361851,10,"1999",3,1,2
"3361","FDE32",0.961298005358738,3,0.150893377553007,7,0.0194400302815365,10,"1999",3,1,2
"3362","FDN44",0.511759452217922,3,0.0705785299834696,7,0.537949107922305,8,"2002",1,2,2
"3363","FDH02",0.161655254540042,4,0.0641990819072755,4,0.242366529353994,7,"2004",4,2,2
"3364","FDK60",0.711223578445966,5,0.289787935254485,1,0.285239797031864,2,"1987",2,3,2
"3365","FDS24",0.484705767714001,5,0.336633167792539,1,0.232573623690528,5,"1985",4,1,1
"3366","FDL03",0.874962786543614,5,0.140056117459534,11,0.708534244052816,1,"1998",1,3,1
"3367","FDB46",0.484705767714001,5,0.288316046566272,14,0.769972855739852,6,"1985",3,3,4
"3368","FDO48",0.621911283119976,5,0.0830636659263368,1,0.812689259602794,10,"1999",3,1,2
"3369","FDZ39",0.901756475141411,5,0.0557809500572161,11,0.30438826522261,10,"1999",3,1,2
"3370","FDT02",0.484705767714001,1,0,5,0.0136292489633348,6,"1985",3,3,4
"3371","FDC50",0.672521583804704,3,0.421411083263918,4,0.26777420476866,2,"1987",2,3,2
"3372","FDP39",0.481988687109259,3,0.214474190076609,11,0.0833015058926233,7,"2004",4,2,2
"3373","DRG15",0.0937779100922894,3,0.238070537894982,5,0.119624004255784,4,"2009",3,3,3
"3374","FDP10",0.860077403989282,3,0.397395312149564,14,0.307641484340899,4,"2009",3,3,3
"3375","FDF53",0.484705767714001,5,0.257083192016419,6,0.638716206078132,6,"1985",3,3,4
"3376","FDN34",0.657636201250372,5,0.141692761597943,14,0.590043239851593,8,"2002",1,2,2
"3377","FDK02",0.47305745757666,3,0.347463902061087,4,0.37832312581842,8,"2002",1,2,2
"3378","FDC23",0.800535873771956,3,0.0554402105357188,16,0.615428749727193,8,"2002",1,2,2
"3379","FDJ10",0.484705767714001,5,0.700612190046297,14,0.46161354894151,5,"1985",4,1,1
"3380","FDE53",0.37749330157785,3,0.083040742112361,6,0.319857253928416,7,"2004",4,2,2
"3381","FDR25",0.740994343554629,5,0.431024395847888,4,1,7,"2004",4,2,2
"3382","FDW50",0.508782375707056,3,0.233527040436894,5,0.570020085388477,9,"1997",4,1,2
"3383","FDS09",0.258410241143197,5,0.250943157052273,14,0.0827405472501091,10,"1999",3,1,2
"3384","FDW49",0.889848169097946,3,0.426945548248008,4,0.622809874236141,1,"1998",1,3,1
"3385","FDU51",0.931527240250074,5,0.298215602471835,11,0.625378519205587,9,"1997",4,1,2
"3386","FDF28",0.663590354272105,5,0.117474013227371,6,0.401173239033173,4,"2009",3,3,3
"3387","NCY30",0.934504316760941,3,0.0805191009458754,10,0.629618957333042,4,"2009",3,3,3
"3388","FDD44",0.208097648109556,5,0.242739252708692,7,0.969207803633784,8,"2002",1,2,2
"3389","FDX09",0.264662101816017,3,0.202752764132571,14,0.619556655117852,3,"2007",1,2,2
"3390","NCF30",0.740994343554629,3,0.389754281834898,10,0.400455416575731,2,"1987",2,3,2
"3391","FDZ50",0.484705767714001,5,0.427801342827523,5,0.654185194783937,5,"1985",4,1,1
"3392","FDW37",0.871985710032748,3,0,4,0.244071570820602,2,"1987",2,3,2
"3393","FDD11",0.493896993152724,3,0.0947490885976365,16,0.948062731885639,10,"1999",3,1,2
"3394","DRH39",0.961298005358738,3,0.287568215456784,5,0.185751479975993,4,"2009",3,3,3
"3395","FDA36",0.085144388210777,3,0.0175356640426228,1,0.648778508293322,10,"1999",3,1,2
"3396","NCG43",0.931527240250074,3,0.229747568145317,10,0.257700819783937,10,"1999",3,1,2
"3397","FDF02",0.693361119380768,2,0.319659126377744,4,0.305667046322567,7,"2004",4,2,2
"3398","FDP57",0.484705767714001,2,0.161261275722453,14,0.297994359722829,6,"1985",3,3,4
"3399","NCE42",0.985114617445668,3,0.0329451049430358,10,0.8525454564055,3,"2007",1,2,2
"3400","NCR38",0.484705767714001,1,0.349059787602629,10,0.941534128109996,6,"1985",3,3,4
"3401","FDP03",0.484705767714001,5,0.330966758785751,11,0.397056416412047,5,"1985",4,1,1
"3402","FDO51",0.132777612384638,5,0.12969627460523,11,0.0439951849628983,7,"2004",4,2,2
"3403","NCQ42",0.940458469782673,3,0.121334010861451,10,0.411246624017896,9,"1997",4,1,2
"3404","NCM41",0.711223578445966,3,0.110172705863937,9,0.252439914338717,9,"1997",4,1,2
"3405","FDH48",0.484705767714001,3,0.185972044101414,1,0.226190800960279,6,"1985",3,3,4
"3406","DRF60",0.371836856207205,3,0.160886062418434,15,0.871559226320384,9,"1997",4,1,2
"3407","FDJ27",0.782673414706758,5,0.376511013125204,11,0.296154619980358,7,"2004",4,2,2
"3408","FDQ14",0.280738314974695,3,0.190756391465389,5,0.506461254637713,2,"1987",2,3,2
"3409","FDN27",0.970229234891337,3,0,11,0.369102261567001,3,"2007",1,2,2
"3410","NCQ02",0.479011610598392,3,0.0230395732110499,10,0.667803360977739,9,"1997",4,1,2
"3411","FDJ33",0.258410241143197,5,0.273329159009495,14,0.395923416357486,10,"1999",3,1,2
"3412","FDP07",0.484705767714001,3,0.27644043564887,7,0.699156515986469,6,"1985",3,3,4
"3413","DRE01",0.330157785055076,1,0.517292377766966,15,0.89199755838062,10,"1999",3,1,2
"3414","FDU36",0.0949687406966359,3,0.143261598336743,1,0.289637098974247,8,"2002",1,2,2
"3415","FDL28",0.324203632033343,5,0.196305882532154,6,0.838355248799651,3,"2007",1,2,2
"3416","NCX53",0.925573087228342,3,0.0461561153136129,9,0.465584590517241,9,"1997",4,1,2
"3417","FDZ39",0.901756475141411,5,0.055648011093408,11,0.305667046322567,2,"1987",2,3,2
"3418","NCP42",0.235486752009527,3,0.0497387406693565,10,0.696329557234832,2,"1987",2,3,2
"3419","FDJ14",0.342066091098541,5,0.154682468638614,4,0.210171936381493,7,"2004",4,2,2
"3420","FDK04",0.167013992259601,3,0.161889173169794,6,0.0996119325621999,10,"1999",3,1,2
"3421","NCC19",0.119976183387913,1,0.301042514436186,10,0.69306525534701,3,"2007",1,2,2
"3422","FDS09",0.258410241143197,5,0.251574261794251,14,0.0840193283500655,4,"2009",3,3,3
"3423","FDZ02",0.139922596010717,5,0.117870939112709,5,0.288504098919686,9,"1997",4,1,2
"3424","FDD35",0.452217922000595,1,0.080243514617732,16,0.380880688018333,4,"2009",3,3,3
"3425","NCY42",0.108663292646621,3,0.047115522813204,10,0.478080839426015,3,"2007",1,2,2
"3426","FDB05",0.035724918130396,3,0.257594177703496,6,0.916406932016587,8,"2002",1,2,2
"3427","FDF20",0.493896993152724,3,0.102626902537129,7,0.696026912374509,7,"2004",4,2,2
"3428","NCO41",0.47305745757666,3,0.0584779542292791,9,0.278554329441292,4,"2009",3,3,3
"3429","FDC40",0.484705767714001,5,0.200066015269658,5,0.202510332551288,6,"1985",3,3,4
"3430","FDV58",0.970229234891337,1,0.375408809947075,14,0.705269942164994,8,"2002",1,2,2
"3431","FDZ57",0.324203632033343,5,0.116923792253886,14,0.416070186326932,8,"2002",1,2,2
"3432","DRM35",0.306043465317059,3,0.217665170150611,8,0.628497040048014,9,"1997",4,1,2
"3433","DRN36",0.633819589163441,3,0.155675055261331,15,0.265497121890004,4,"2009",3,3,3
"3434","FDQ13",0.389699315272402,3,0.0328812834876283,4,0.222085061108686,9,"1997",4,1,2
"3435","DRO35",0.553438523370051,3,0.17879181365544,8,0.355753491924924,1,"1998",1,3,1
"3436","NCD43",0.255730872283418,3,0,10,0.308639786119598,7,"2004",4,2,2
"3437","FDA51",0.208097648109556,5,0.510912864803308,5,0.350649450294631,4,"2009",3,3,3
"3438","NCX17",0.484705767714001,3,0.349321049250682,9,0.856527580750764,6,"1985",3,3,4
"3439","NCZ17",0.452217922000595,3,0.245815768206777,9,0.0318015809144479,10,"1999",3,1,2
"3440","FDR11",0.484705767714001,5,0.438293117345008,2,0.544197232376691,6,"1985",3,3,4
"3441","FDW34",0.300387019946413,3,0.110106149865415,14,0.899098203568311,10,"1999",3,1,2
"3442","FDN50",0.73206311402203,5,0.082406562940554,4,0.258833819838499,3,"2007",1,2,2
"3443","FDS09",0.258410241143197,5,0.250553612888405,14,0.0776254228502837,9,"1997",4,1,2
"3444","FDS48",0.630842512652575,3,0.086184193664113,1,0.507167994325622,4,"2009",3,3,3
"3445","FDL44",0.815421256326287,3,0.0379876024466838,7,0.557972262385421,10,"1999",3,1,2
"3446","DRF48",0.0699612980053588,3,0.160712290700658,15,0.663260277989961,4,"2009",3,3,3
"3447","FDA14",0.687406966359035,3,0,5,0.493976088498472,4,"2009",3,3,3
"3448","NCD30",0.901756475141411,1,0.0830899607985478,10,0.27529002755347,10,"1999",3,1,2
"3449","FDI16",0.56236975290265,5,0.421903554394674,6,0.0834362041684854,3,"2007",1,2,2
"3450","NCG06",0.702292348913367,3,0.0909654048006743,10,0.965797720700567,7,"2004",4,2,2
"3451","DRZ24",0.177433760047633,3,0.25266577090038,15,0.377044344718464,7,"2004",4,2,2
"3452","NCS17",0.836260791902352,3,0.249244186960002,9,0.268772506547359,8,"2002",1,2,2
"3453","FDB37",0.934504316760941,5,0.0710281352197273,1,0.891582380783501,8,"2002",1,2,2
"3454","FDE10",0.125930336409646,5,0.277876271626277,14,0.418044624345264,7,"2004",4,2,2
"3455","FDC57",0.925573087228342,5,0.169032615513706,7,0.680703704714099,8,"2002",1,2,2
"3456","FDM12",0.723131884489431,5,0.216915101968564,1,0.664673757365779,4,"2009",3,3,3
"3457","FDE24",0.612980053587377,3,0.289237207540807,1,0.462454986905282,10,"1999",3,1,2
"3458","FDW22",0.306043465317059,5,0.0937834457217679,14,0.800181927924487,8,"2002",1,2,2
"3459","DRD01",0.484705767714001,5,0.18810965344857,15,0.0910978079986906,6,"1985",3,3,4
"3460","NCZ18",0.484705767714001,3,0.572143110413636,10,0.945785649006984,6,"1985",3,3,4
"3461","FDN49",0.755879726108961,5,0.387713178685599,3,0.0381844036446966,8,"2002",1,2,2
"3462","FDR22",0.880916939565347,4,0.0573453589990855,14,0.345971669030991,7,"2004",4,2,2
"3463","FDV08",0.484705767714001,3,0,7,0.0496823507747709,5,"1985",4,1,1
"3464","FDY39",0.0446561476629949,5,0.145312981514226,11,0.653758934417285,9,"1997",4,1,2
"3465","FDV36",0.842214944924084,3,0.0813963701860087,1,0.399457114797032,10,"1999",3,1,2
"3466","FDO60",0.919618934206609,3,0.106413061327351,1,0.0559193924596246,8,"2002",1,2,2
"3467","FDU04",0.484705767714001,3,0.0170609751668106,6,0.385132208915321,6,"1985",3,3,4
"3468","FDR20",0.484705767714001,5,0.0864781864028042,7,0.0630200376473156,6,"1985",3,3,4
"3469","FDW19",0.484705767714001,5,0.208286496815285,7,0.334473721900917,5,"1985",4,1,1
"3470","FDU40",0.970229234891337,3,0.115753447969192,6,0.691640693201659,10,"1999",3,1,2
"3471","FDK15",0.371836856207205,3,0.304703530027887,11,0.279687329495853,8,"2002",1,2,2
"3472","DRF15",0.82137540934802,3,0.102607813263273,5,0.510847473810563,7,"2004",4,2,2
"3473","FDQ25",0.242631735635606,5,0.0878657708262224,4,0.60380718709079,3,"2007",1,2,2
"3474","FDI48",0.484705767714001,5,0.301435408029135,1,0.0885624113378437,5,"1985",4,1,1
"3475","FDS49",0.264662101816017,3,0.245168070813358,4,0.192134302706242,9,"1997",4,1,2
"3476","FDV22",0.612980053587377,5,0.0307096422106794,14,0.536546711316019,9,"1997",4,1,2
"3477","NCV42",0.101518309020542,3,0.0970901201436194,10,0.329639076822348,9,"1997",4,1,2
"3478","FDX26",0.782673414706758,3,0.271317724880522,5,0.649361632474902,9,"1997",4,1,2
"3479","FDI33",0.711223578445966,3,0.0881684152267456,14,0.24648335197512,4,"2009",3,3,3
"3480","FDZ14",0.187853527835665,5,0.14727193713443,5,0.379736605194238,10,"1999",3,1,2
"3481","FDG10",0.123548675200953,5,0.0337729824637458,14,0.103874536228721,2,"1987",2,3,2
"3482","FDM38",0.0791902351890444,5,0.287819839771532,4,0.0801719022806635,4,"2009",3,3,3
"3483","FDG26",0.484705767714001,3,0.131144729649395,4,0.955006513258403,6,"1985",3,3,4
"3484","FDH46",0.141708841917237,5,0.127533158305065,14,0.296861359668267,7,"2004",4,2,2
"3485","FDN13",0.836260791902352,3,0.471755659642944,3,0.289626016204714,4,"2009",3,3,3
"3486","FDU57",0.221196784757368,5,0.276659294884308,14,0.502052869925797,7,"2004",4,2,2
"3487","NCI06",0.401607621315868,3,0.14744189903112,10,0.62948425905718,9,"1997",4,1,2
"3488","FDM38",0.0791902351890444,5,0.287233476480743,4,0.0882708492470537,8,"2002",1,2,2
"3489","NCG42",0.871985710032748,3,0.213223097978108,10,0.413221062036229,1,"1998",1,3,1
"3490","FDL39",0.687406966359035,5,0.196083092970341,5,0.631043519478394,8,"2002",1,2,2
"3491","FDT31",0.484705767714001,3,0.0673450208118043,7,0.6777420476866,5,"1985",4,1,1
"3492","FDV59",0.523667758261387,3,0.148274269236225,2,0.788695063563946,2,"1987",2,3,2
"3493","FDB49",0.222983030663888,5,0.0931464176813148,1,0.29219466117416,7,"2004",4,2,2
"3494","FDD58",0.190830604346532,2,0.183676381252102,14,0.295739442383239,10,"1999",3,1,2
"3495","DRN59",0.621911283119976,3,0.198189865322825,8,0.0567608304233959,9,"1997",4,1,2
"3496","FDX48",0.785650491217624,5,0.117251025913288,1,0.517376077586207,10,"1999",3,1,2
"3497","FDQ11",0.0678773444477523,5,0.209512913138289,2,0.951450649279791,10,"1999",3,1,2
"3498","FDY12",0.312295325989878,5,0.435146619172339,1,0.0874294112832824,10,"1999",3,1,2
"3499","FDQ11",0.0678773444477523,5,0.209611922138319,2,0.956992034046268,8,"2002",1,2,2
"3500","DRI11",0.220601369455195,3,0.106906394534412,8,0.358030574803579,3,"2007",1,2,2
"3501","FDY32",0.484705767714001,3,0.397405394425478,7,0.55938574176124,6,"1985",3,3,4
"3502","FDS51",0.523667758261387,1,0.099635494672438,11,0.121609525043649,8,"2002",1,2,2
"3503","FDR19",0.532598987793986,5,0.826047258559502,7,0.478350235977739,1,"1998",1,3,1
"3504","DRB13",0.0928847871390295,5,0.0218548239094051,15,0.672481142241379,4,"2009",3,3,3
"3505","FDS21",0.91068770467401,5,0.0644925895349282,14,0.129708472010039,7,"2004",4,2,2
"3506","FDQ40",0.389699315272402,5,0.111546459987941,6,0.61416105139677,8,"2002",1,2,2
"3507","NCE55",0.259898779398631,3,0.401129267430267,10,0.614441530718027,2,"1987",2,3,2
"3508","FDX43",0.484705767714001,3,0.262213454449595,7,0.568034564600611,6,"1985",3,3,4
"3509","FDS12",0.270616254837749,3,0.538841742395873,1,0.399602895842427,10,"1999",3,1,2
"3510","DRK01",0.484705767714001,3,0.187767634717073,15,0.267067465080751,6,"1985",3,3,4
